"voltage","time"
25.784,1786825648604
25.784,1786825648492
25.784,1786825648370
25.784,1786825648257
25.784,1786825648148
25.784,1786825648032
25.784,1786825647920
25.757,1786825647798
25.757,1786825647684
25.757,1786825647575
25.757,1786825647459
25.757,1786825647225
25.757,1786825647111
25.757,1786825647002
25.757,1786825646885
25.766,1786825646651
25.766,1786825646539
25.766,1786825646427
25.766,1786825646310
25.766,1786825646198
25.766,1786825646086
25.766,1786825645964
25.766,1786825645852
25.766,1786825645735
25.766,1786825645623
25.766,1786825645511
25.757,1786825645387
25.757,1786825645278
25.757,1786825645161
25.757,1786825645049
25.757,1786825644937
25.757,1786825644704
25.757,1786825644587
25.757,1786825644475
25.757,1786825644363
25.856,1786825644239
25.856,1786825644131
25.856,1786825644014
25.856,1786825643902
25.856,1786825643556
25.856,1786825643440
25.856,1786825643327
25.856,1786825643215
25.766,1786825643091
25.766,1786825642980
25.766,1786825642864
25.766,1786825642752
25.766,1786825642640
25.766,1786825642515
25.766,1786825642405
25.766,1786825642289
25.766,1786825642177
25.766,1786825642065
25.739,1786825641941
25.739,1786825641833
25.739,1786825641716
25.739,1786825641604
25.739,1786825641492
25.739,1786825641368
25.739,1786825641258
25.739,1786825641142
25.739,1786825641030
25.739,1786825640917
25.784,1786825640803
25.784,1786825640685
25.784,1786825640568
25.784,1786825640456
25.784,1786825640344
25.784,1786825640230
25.784,1786825640112
25.784,1786825639995
25.784,1786825639882
25.784,1786825639770
25.784,1786825639658
25.73,1786825639536
25.73,1786825639419
25.73,1786825639307
25.73,1786825639195
25.73,1786825639083
25.73,1786825638961
25.73,1786825638844
25.73,1786825638732
25.73,1786825638620
25.775,1786825638386
25.775,1786825638270
25.775,1786825638158
25.775,1786825638046
25.775,1786825637812
25.775,1786825637583
25.775,1786825637471
25.775,1786825637359
25.82,1786825637237
25.82,1786825637007
25.82,1786825636895
25.82,1786825636781
25.82,1786825636661
25.82,1786825636433
25.82,1786825636321
25.82,1786825636207
25.775,1786825636097
25.775,1786825635971
25.775,1786825635859
25.775,1786825635747
25.775,1786825635636
25.775,1786825635522
25.775,1786825635284
25.775,1786825635172
25.775,1786825635061
25.775,1786825634949
25.757,1786825634711
25.757,1786825634600
25.757,1786825634488
25.757,1786825634376
25.757,1786825634138
25.757,1786825634024
25.757,1786825633914
25.757,1786825633739
25.766,1786825633617
25.766,1786825633505
25.766,1786825633393
25.766,1786825633281
25.766,1786825633164
25.766,1786825633042
25.766,1786825632930
25.766,1786825632818
25.766,1786825632659
25.766,1786825632547
25.703,1786825632383
25.703,1786825632273
25.703,1786825632120
25.703,1786825631962
25.703,1786825631850
25.703,1786825631728
25.703,1786825631616
25.703,1786825631499
25.703,1786825631387
25.703,1786825631274
25.784,1786825631162
25.784,1786825631040
25.784,1786825630924
25.784,1786825630812
25.784,1786825630700
25.784,1786825630585
25.784,1786825630468
25.784,1786825630351
25.784,1786825630238
25.784,1786825630126
25.784,1786825630012
25.757,1786825629895
25.757,1786825629665
25.757,1786825629553
25.757,1786825629441
25.757,1786825629319
25.757,1786825629203
25.757,1786825629091
25.757,1786825628979
25.757,1786825628867
25.766,1786825628745
25.766,1786825628628
25.766,1786825628516
25.766,1786825628405
25.766,1786825628293
25.766,1786825628172
25.766,1786825628055
25.766,1786825627943
25.766,1786825627832
25.766,1786825627720
25.82,1786825627599
25.82,1786825627482
25.82,1786825627370
25.82,1786825627258
25.82,1786825627146
25.82,1786825627019
25.82,1786825626907
25.82,1786825626795
25.82,1786825626683
25.82,1786825626571
25.793,1786825626449
25.793,1786825626332
25.793,1786825626220
25.793,1786825626108
25.793,1786825625996
25.793,1786825625757
25.793,1786825625645
25.793,1786825625533
25.793,1786825625421
25.838,1786825625183
25.838,1786825625071
25.838,1786825624959
25.838,1786825624847
25.838,1786825624728
25.838,1786825624606
25.838,1786825624494
25.838,1786825624382
25.838,1786825624270
25.838,1786825624156
25.856,1786825624034
25.856,1786825623922
25.856,1786825623811
25.856,1786825623699
25.856,1786825623582
25.856,1786825623460
25.856,1786825623348
25.856,1786825623236
25.856,1786825623124
25.856,1786825623007
25.82,1786825622772
25.82,1786825622660
25.82,1786825622548
25.82,1786825622432
25.82,1786825622311
25.82,1786825622198
25.82,1786825622086
25.82,1786825621974
25.82,1786825621858
25.775,1786825621624
25.775,1786825621512
25.775,1786825621400
25.775,1786825621288
25.775,1786825621151
25.775,1786825621025
25.775,1786825620743
25.775,1786825620604
25.847,1786825620496
25.847,1786825620359
25.847,1786825620251
25.847,1786825620090
25.847,1786825619950
25.847,1786825619824
25.847,1786825619687
25.847,1786825619570
25.847,1786825619420
25.847,1786825619279
25.847,1786825619138
25.847,1786825618886
25.847,1786825618760
25.847,1786825618625
25.847,1786825618329
25.847,1786825618203
25.847,1786825618094
25.847,1786825617794
25.829,1786825617659
25.829,1786825617538
25.829,1786825617410
25.829,1786825617294
25.829,1786825617154
25.829,1786825617007
25.829,1786825616895
25.829,1786825616769
25.829,1786825616657
25.829,1786825616515
25.838,1786825616351
25.838,1786825616214
25.838,1786825616097
25.838,1786825615844
25.838,1786825615707
25.838,1786825615534
25.838,1786825615408
25.838,1786825615282
25.838,1786825615170
25.829,1786825615023
25.829,1786825614733
25.829,1786825614607
25.829,1786825614495
25.829,1786825614364
25.829,1786825614058
25.829,1786825613932
25.829,1786825613800
25.829,1786825613688
25.847,1786825613543
25.847,1786825613257
25.847,1786825613130
25.847,1786825613018
25.847,1786825612723
25.847,1786825612597
25.847,1786825612471
25.847,1786825612344
25.856,1786825612201
25.856,1786825612063
25.856,1786825611910
25.856,1786825611784
25.856,1786825611672
25.856,1786825611545
25.856,1786825611408
25.856,1786825611255
25.856,1786825611114
25.856,1786825611002
25.847,1786825610866
25.847,1786825610743
25.847,1786825610603
25.847,1786825610459
25.847,1786825610321
25.847,1786825610199
25.847,1786825610087
25.847,1786825609932
25.847,1786825609793
25.847,1786825609653
25.856,1786825609541
25.856,1786825609399
25.856,1786825609273
25.856,1786825609133
25.856,1786825608977
25.856,1786825608869
25.856,1786825608726
25.856,1786825608614
25.856,1786825608477
25.856,1786825608319
25.856,1786825608174
25.892,1786825608038
25.892,1786825607925
25.892,1786825607802
25.892,1786825607639
25.892,1786825607497
25.892,1786825607361
25.892,1786825607235
25.892,1786825607120
25.892,1786825606964
25.892,1786825606824
25.838,1786825606674
25.838,1786825606558
25.838,1786825606446
25.838,1786825606306
25.838,1786825606153
25.838,1786825606003
25.838,1786825605887
25.838,1786825605634
25.838,1786825605481
25.775,1786825605328
25.775,1786825605201
25.775,1786825605074
25.775,1786825604963
25.775,1786825604658
25.775,1786825604532
25.775,1786825604406
25.775,1786825604277
25.856,1786825604041
25.856,1786825603906
25.856,1786825603768
25.856,1786825603611
25.856,1786825603499
25.856,1786825603387
25.856,1786825603265
25.856,1786825603121
25.856,1786825602967
25.856,1786825602827
25.856,1786825602715
25.811,1786825602574
25.811,1786825602451
25.811,1786825602312
25.811,1786825602160
25.811,1786825602033
25.811,1786825601907
25.811,1786825601795
25.811,1786825601658
25.811,1786825601503
25.811,1786825601358
25.874,1786825601224
25.874,1786825601112
25.874,1786825600986
25.874,1786825600830
25.874,1786825600688
25.874,1786825600553
25.874,1786825600427
25.874,1786825600315
25.874,1786825600169
25.874,1786825600012
25.847,1786825599876
25.847,1786825599753
25.847,1786825599621
25.847,1786825599495
25.847,1786825599354
25.847,1786825599190
25.847,1786825599074
25.847,1786825598947
25.847,1786825598835
25.847,1786825598697
25.865,1786825598385
25.865,1786825598273
25.865,1786825598161
25.865,1786825598023
25.865,1786825597862
25.865,1786825597711
25.865,1786825597600
25.865,1786825597474
25.865,1786825597344
25.865,1786825597204
25.856,1786825597040
25.856,1786825596915
25.856,1786825596798
25.856,1786825596686
25.856,1786825596534
25.856,1786825596385
25.856,1786825596239
25.856,1786825596127
25.856,1786825596001
25.856,1786825595875
25.847,1786825595709
25.847,1786825595570
25.847,1786825595462
25.847,1786825595335
25.847,1786825595226
25.847,1786825595060
25.847,1786825594919
25.847,1786825594793
25.847,1786825594669
25.847,1786825594536
25.829,1786825594403
25.829,1786825594248
25.829,1786825594108
25.829,1786825593976
25.829,1786825593864
25.829,1786825593756
25.829,1786825593590
25.829,1786825593435
25.829,1786825593308
25.829,1786825593182
25.847,1786825593070
25.847,1786825592937
25.847,1786825592779
25.847,1786825592641
25.847,1786825592402
25.847,1786825592264
25.847,1786825592126
25.847,1786825591973
25.847,1786825591847
25.82,1786825591595
25.82,1786825591472
25.82,1786825591316
25.82,1786825591175
25.82,1786825591067
25.82,1786825590930
25.82,1786825590822
25.82,1786825590668
25.82,1786825590522
25.82,1786825590381
25.847,1786825590259
25.847,1786825590147
25.847,1786825590003
25.847,1786825589846
25.847,1786825589706
25.847,1786825589585
25.847,1786825589454
25.847,1786825589191
25.847,1786825589037
25.847,1786825588899
25.847,1786825588787
25.847,1786825588535
25.847,1786825588383
25.847,1786825588241
25.847,1786825588114
25.847,1786825587989
25.847,1786825587866
25.847,1786825587719
25.856,1786825587569
25.856,1786825587451
25.856,1786825587324
25.856,1786825587212
25.856,1786825587066
25.856,1786825586792
25.856,1786825586665
25.856,1786825586537
25.856,1786825586424
25.856,1786825586271
25.847,1786825586122
25.847,1786825585992
25.847,1786825585867
25.847,1786825585755
25.847,1786825585614
25.847,1786825585446
25.847,1786825585305
25.847,1786825585193
25.847,1786825585067
25.847,1786825584938
25.847,1786825584636
25.847,1786825584509
25.847,1786825584281
25.847,1786825584116
25.847,1786825583976
25.847,1786825583835
25.847,1786825583723
25.847,1786825583596
25.856,1786825583460
25.856,1786825583321
25.856,1786825583176
25.856,1786825582940
25.856,1786825582818
25.856,1786825582678
25.856,1786825582391
25.856,1786825582265
25.838,1786825582155
25.838,1786825582017
25.838,1786825581861
25.838,1786825581707
25.838,1786825581599
25.838,1786825581468
25.838,1786825581346
25.838,1786825581196
25.838,1786825580913
25.838,1786825580801
25.847,1786825580540
25.847,1786825580243
25.847,1786825580120
25.847,1786825580000
25.847,1786825579888
25.847,1786825579731
25.847,1786825579591
25.847,1786825579451
25.847,1786825579319
25.847,1786825579076
25.847,1786825578790
25.847,1786825578649
25.847,1786825578525
25.847,1786825578413
25.847,1786825578273
25.847,1786825578116
25.865,1786825577968
25.865,1786825577856
25.865,1786825577734
25.865,1786825577626
25.865,1786825577465
25.865,1786825577302
25.865,1786825577176
25.865,1786825577064
25.865,1786825576947
25.865,1786825576812
25.847,1786825576655
25.847,1786825576503
25.847,1786825576375
25.847,1786825576263
25.847,1786825576137
25.847,1786825575980
25.847,1786825575828
25.847,1786825575701
25.847,1786825575574
25.847,1786825575462
25.847,1786825575324
25.811,1786825575154
25.811,1786825574902
25.811,1786825574790
25.811,1786825574645
25.811,1786825574484
25.811,1786825574342
25.811,1786825574230
25.811,1786825574099
25.811,1786825573987
25.856,1786825573822
25.856,1786825573667
25.856,1786825573556
25.856,1786825573423
25.856,1786825573297
25.856,1786825573161
25.856,1786825573053
25.856,1786825572912
25.856,1786825572776
25.856,1786825572635
25.829,1786825572502
25.829,1786825572376
25.829,1786825572268
25.829,1786825572114
25.829,1786825571961
25.829,1786825571822
25.829,1786825571710
25.829,1786825571598
25.829,1786825571448
25.829,1786825571309
25.847,1786825571166
25.847,1786825571047
25.847,1786825570920
25.847,1786825570798
25.847,1786825570652
25.847,1786825570497
25.847,1786825570361
25.847,1786825570249
25.847,1786825570126
25.847,1786825569981
25.847,1786825569846
25.856,1786825569694
25.856,1786825569568
25.856,1786825569437
25.856,1786825569328
25.856,1786825569173
25.856,1786825569023
25.856,1786825568769
25.856,1786825568657
25.856,1786825568517
25.847,1786825568346
25.847,1786825568207
25.847,1786825568095
25.847,1786825567969
25.847,1786825567846
25.847,1786825567676
25.847,1786825567535
25.847,1786825567284
25.847,1786825567169
25.838,1786825566736
25.838,1786825566604
25.838,1786825566492
25.838,1786825566341
25.838,1786825566201
25.838,1786825566055
25.838,1786825565943
25.838,1786825565817
25.829,1786825565692
25.829,1786825565545
25.829,1786825565389
25.829,1786825565262
25.829,1786825565138
25.829,1786825565029
25.829,1786825564872
25.829,1786825564720
25.829,1786825564596
25.829,1786825564468
25.829,1786825564352
25.838,1786825564207
25.838,1786825564066
25.838,1786825563931
25.838,1786825563799
25.838,1786825563672
25.838,1786825563411
25.838,1786825563260
25.838,1786825563130
25.829,1786825562882
25.829,1786825562760
25.829,1786825562599
25.829,1786825562458
25.829,1786825562332
25.829,1786825562196
25.829,1786825562079
25.829,1786825561942
25.829,1786825561788
25.829,1786825561662
25.811,1786825561522
25.811,1786825561414
25.811,1786825561274
25.811,1786825561141
25.811,1786825560985
25.811,1786825560858
25.811,1786825560732
25.811,1786825560609
25.811,1786825560466
25.874,1786825560059
25.874,1786825559932
25.874,1786825559785
25.874,1786825559648
25.874,1786825559506
25.874,1786825559370
25.874,1786825559256
25.874,1786825559129
25.874,1786825558973
25.874,1786825558833
25.847,1786825558570
25.847,1786825558458
25.847,1786825558317
25.847,1786825558163
25.847,1786825558021
25.847,1786825557895
25.847,1786825557787
25.847,1786825557646
25.847,1786825557504
25.865,1786825557339
25.865,1786825557227
25.865,1786825557102
25.865,1786825556990
25.865,1786825556831
25.865,1786825556682
25.865,1786825556556
25.865,1786825556435
25.865,1786825556318
25.865,1786825556179
25.847,1786825556020
25.847,1786825555894
25.847,1786825555765
25.847,1786825555653
25.847,1786825555527
25.847,1786825555368
25.847,1786825555224
25.847,1786825554973
25.847,1786825554861
25.811,1786825554728
25.811,1786825554558
25.811,1786825554306
25.811,1786825554180
25.811,1786825554049
25.811,1786825553744
25.811,1786825553618
25.811,1786825553501
25.811,1786825553389
25.838,1786825553223
25.838,1786825553083
25.838,1786825552936
25.838,1786825552809
25.838,1786825552696
25.838,1786825552547
25.838,1786825552264
25.838,1786825552137
25.838,1786825552010
25.775,1786825551891
25.775,1786825551732
25.775,1786825551593
25.775,1786825551341
25.775,1786825551214
25.775,1786825551073
25.775,1786825550923
25.775,1786825550782
25.775,1786825550670
25.865,1786825550536
25.865,1786825550272
25.865,1786825550132
25.865,1786825549990
25.865,1786825549868
25.865,1786825549742
25.865,1786825549620
25.865,1786825549459
25.865,1786825549320
25.829,1786825549193
25.829,1786825549071
25.829,1786825548941
25.829,1786825548801
25.829,1786825548647
25.829,1786825548521
25.829,1786825548380
25.829,1786825548268
25.829,1786825547991
25.829,1786825547851
25.775,1786825547598
25.775,1786825547472
25.775,1786825547336
25.775,1786825547177
25.775,1786825547041
25.775,1786825546916
25.775,1786825546806
25.775,1786825546659
25.775,1786825546505
25.847,1786825546369
25.847,1786825546243
25.847,1786825546128
25.847,1786825545852
25.847,1786825545705
25.847,1786825545583
25.847,1786825545451
25.847,1786825545340
25.847,1786825545204
25.811,1786825545039
25.811,1786825544896
25.811,1786825544784
25.811,1786825544531
25.811,1786825544363
25.811,1786825544225
25.811,1786825544117
25.811,1786825543990
25.811,1786825543878
25.874,1786825543735
25.874,1786825543568
25.874,1786825543324
